num_of_prev_attempts,studied_credits,clicks_week1,clicks_week2,clicks_week3,click_trend,module_presentation_length,days_since_last_click,unique_resources,registered_late,unregistered_early,imd_band_enc,education_enc,age_enc,at_risk,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,total_clicks,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y
0,120,54,35,16,-38,240,4,33,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0.6118769883351007,0.0,0.2417815482502651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890774125132555,0.0,0.016967126193001,0.0,0.0307529162248144,0.009544008483563,943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,120,65,17,29,-36,240,57,47,0,0,2,1,1,1,0.0,0.0,0.0,0.0,0.146726862302483,0.0,0.4582392776523702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264108352144469,0.0,0.0677200902934537,0.0,0.1534988713318284,0.0474040632054176,443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,120,92,45,74,-18,240,2,52,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0.1193124368048533,0.0,0.5197168857431749,0.0,0.0,0.0030333670374115,0.0,0.0,0.0,0.0,0.0748230535894843,0.0,0.0515672396359959,0.0,0.1597573306370071,0.0717896865520728,989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,113,111,177,64,240,109,28,0,1,1,1,2,1,0.0,0.0,0.0,0.0,0.6917372881355932,0.0052966101694915,0.1864406779661017,0.0,0.0,0.0010593220338983,0.0010593220338983,0.0,0.0,0.0,0.0540254237288135,0.0,0.0042372881355932,0.0,0.034957627118644,0.0211864406779661,944,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,0,25,25,240,14,19,0,0,7,1,1,0,0.0,0.0,0.0,0.0,0.3090909090909091,0.0,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0303030303030303,0.0,0.0606060606060606,0.0121212121212121,165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,2,0,0,-2,240,234,10,0,0,3,1,1,1,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,44,16,15,-29,240,149,25,0,1,7,1,1,1,0.0,0.0,0.0,0.0,0.525065963060686,0.0026385224274406,0.3271767810026385,0.0,0.0,0.0,0.0052770448548812,0.0,0.0,0.0,0.079155672823219,0.0,0.0131926121372031,0.0,0.0263852242744063,0.021108179419525,379,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,93,69,44,-49,240,24,41,0,1,0,1,2,1,0.0,0.0,0.0,0.0,0.2385496183206107,0.0,0.3206106870229007,0.0,0.0,0.0038167938931297,0.0019083969465648,0.0,0.0,0.0,0.1526717557251908,0.0,0.0477099236641221,0.0,0.1736641221374046,0.0610687022900763,524,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,23,0,30,7,240,21,50,0,0,9,2,1,0,0.0,0.0,0.0,0.0,0.2578397212543554,0.0,0.313588850174216,0.0,0.0,0.0,0.0034843205574912,0.0,0.0,0.0,0.2264808362369338,0.0,0.0975609756097561,0.0,0.0696864111498257,0.0313588850174216,287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,0,2,73,73,240,161,18,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.3588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0529411764705882,0.0058823529411764,0.0941176470588235,0.0411764705882352,170,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,86,46,0,-86,240,231,20,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.5211267605633803,0.0140845070422535,0.1690140845070422,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.056338028169014,0.0,0.1901408450704225,0.0352112676056338,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,11,12,39,28,240,125,49,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.518,0.002,0.204,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.11,0.0,0.042,0.0,0.086,0.036,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,378,63,52,-326,240,27,36,0,0,2,3,1,1,0.0,0.0,0.0,0.0,0.7556610664718773,0.0,0.2269296323350377,0.0,0.0,0.0002434867299732,0.0001217433649866,0.0,0.0,0.0,0.009617725833942,0.0,0.0017044071098125,0.0,0.0041392744095446,0.0015826637448259,8214,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,30,29,135,105,240,111,50,0,0,2,1,1,1,0.0,0.0,0.0,0.0,0.3839479392624729,0.0108459869848156,0.1171366594360086,0.0,0.0,0.0,0.0043383947939262,0.0,0.0,0.0,0.0477223427331887,0.0,0.1843817787418655,0.0,0.2125813449023861,0.0390455531453362,461,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,3,0,18,15,240,14,22,0,0,8,2,1,0,0.0,0.0,0.0,0.0,0.0419580419580419,0.0,0.3706293706293706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0699300699300699,0.0,0.0349650349650349,0.0209790209790209,143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,127,71,434,307,240,0,61,0,0,5,1,1,0,0.0,0.0,0.0,0.0,0.7864509605662285,0.0002022244691607,0.1520728008088978,0.0,0.0,0.0004044489383215,0.0002022244691607,0.0,0.0,0.0,0.0184024266936299,0.0,0.0101112234580384,0.0,0.0244691607684529,0.0076845298281092,4945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,100,65,139,39,240,0,77,0,0,7,2,1,0,0.0,0.0,0.0,0.0,0.6824080749819755,0.0003604902667627,0.1589762076423936,0.0,0.0,0.0003604902667627,0.0061283345349675,0.0,0.0,0.0,0.0529920692141312,0.0,0.024873828406633,0.0,0.055155010814708,0.0187454938716654,2774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,16,66,147,131,240,0,63,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.7688181986314038,0.0001849454410948,0.1712594784538561,0.0,0.0,0.0001849454410948,0.0024042907342334,0.0,0.0,0.0,0.0127612354355465,0.0,0.0072128722027002,0.0,0.0279267616053264,0.0092472720547438,5407,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,1,14,23,22,240,13,100,0,0,3,2,1,1,0.0,0.0,0.0,0.0,0.0788253477588871,0.0,0.3755795981452859,0.0,0.0,0.0,0.0046367851622874,0.0,0.0,0.0,0.1236476043276661,0.0,0.19629057187017,0.0,0.2117465224111283,0.0092735703245749,647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,15,0,0,-15,240,183,17,0,1,3,1,2,1,0.0,0.0,0.0,0.0,0.2685185185185185,0.0092592592592592,0.4259259259259259,0.0,0.0,0.0092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0925925925925925,0.0,0.0833333333333333,0.1111111111111111,108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,79,0,142,63,240,13,56,0,0,9,3,1,0,0.0,0.0,0.0,0.0,0.5910780669144982,0.0,0.2137546468401487,0.0,0.0,0.0009293680297397,0.0009293680297397,0.0,0.0,0.0,0.1059479553903345,0.0,0.0315985130111524,0.0,0.0399628252788104,0.0157992565055762,1076,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,87,67,58,-29,240,142,23,0,1,6,1,2,1,0.0,0.0,0.0,0.0,0.657074340527578,0.0023980815347721,0.1606714628297362,0.0,0.0,0.0023980815347721,0.0,0.0,0.0,0.0,0.0359712230215827,0.0,0.0239808153477218,0.0,0.079136690647482,0.0383693045563549,417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,0,0,34,34,240,2,36,0,0,7,2,1,0,0.0,0.0,0.0,0.0,0.2969543147208122,0.0,0.2690355329949238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852791878172588,0.0,0.1116751269035533,0.0,0.1243654822335025,0.0126903553299492,394,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,180,381,167,255,-126,240,10,89,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0.6670120898100173,0.0,0.1948186528497409,0.0,0.0,0.0006908462867012,0.0024179620034542,0.0,0.0,0.0,0.0466321243523316,0.0,0.031433506044905,0.0,0.05146804835924,0.0055267702936096,2895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,36,10,50,14,240,8,58,0,0,6,2,1,0,0.0,0.0,0.0,0.0,0.52479815455594,0.0,0.2133794694348327,0.0,0.0,0.0011534025374855,0.0,0.0,0.0,0.0,0.0888119953863898,0.0,0.0645905420991926,0.0,0.0957324106113033,0.0115340253748558,867,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,30,86,25,-5,240,6,62,0,0,7,2,1,0,0.0,0.0,0.0,0.0,0.5125838926174496,0.0,0.2139261744966443,0.0,0.0,0.0008389261744966,0.0,0.0,0.0,0.0,0.0763422818791946,0.0,0.0478187919463087,0.0,0.1241610738255033,0.0243288590604026,1192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,108,87,117,9,240,7,51,0,0,4,2,2,0,0.0,0.0,0.0,0.0,0.7783075089392133,0.0008939213349225,0.1531585220500596,0.0,0.0,0.000595947556615,0.00119189511323,0.0,0.0,0.0,0.0265196662693682,0.0,0.0101311084624553,0.0,0.0208581644815256,0.0083432657926102,3356,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,45,35,58,13,240,14,43,0,0,9,3,1,0,0.0,0.0,0.0,0.0,0.4057750759878419,0.0,0.3009118541033435,0.0,0.0,0.0030395136778115,0.0,0.0,0.0,0.0,0.1398176291793313,0.0,0.0516717325227963,0.0,0.0881458966565349,0.0106382978723404,658,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,105,127,55,-50,240,0,64,0,0,8,1,1,0,0.0,0.0,0.0,0.0,0.6714211618257261,0.0007780082987551,0.2538900414937759,0.0,0.0,0.0,0.000259336099585,0.0,0.0,0.0,0.0306016597510373,0.0,0.0103734439834024,0.0,0.0228215767634854,0.0098547717842323,3856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,25,0,0,240,227,16,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.3,0.025,0.125,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.175,0.0,0.25,0.075,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,258,103,136,-122,240,3,50,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.5195729537366548,0.0,0.2405693950177936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669039145907473,0.0,0.0519572953736654,0.0,0.1124555160142348,0.0085409252669039,1405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,67,6,26,-41,240,9,40,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.4114583333333333,0.0,0.2899305555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753472222222222,0.0,0.046875,0.0,0.0538194444444444,0.0225694444444444,576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,13,70,47,34,240,4,49,0,0,5,1,2,0,0.0,0.0,0.0,0.0,0.3086734693877551,0.0051020408163265,0.4553571428571428,0.0,0.0,0.0012755102040816,0.0,0.0,0.0,0.0,0.1147959183673469,0.0,0.0497448979591836,0.0,0.0420918367346938,0.0229591836734693,784,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,343,164,180,-163,240,114,57,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.6971862438588655,0.0044662795891022,0.1567664135774899,0.0,0.0,0.0026797677534613,0.0008932559178204,0.0,0.0,0.0,0.0120589548905761,0.0,0.0384100044662795,0.0004466279589102,0.0629745422063421,0.0241179097811523,2239,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,41,12,39,-2,240,7,52,0,0,6,2,1,0,0.0,0.0,0.0,0.0,0.6472868217054264,0.0,0.2015503875968992,0.0,0.0,0.0007751937984496,0.0007751937984496,0.0,0.0,0.0,0.0565891472868217,0.0,0.0333333333333333,0.0,0.0534883720930232,0.0062015503875968,1290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,7,37,37,240,12,53,0,0,7,1,1,0,0.0,0.0,0.0,0.0,0.5615275813295615,0.0042432814710042,0.1881188118811881,0.0,0.0,0.0014144271570014,0.0,0.0,0.0,0.0,0.0763790664780763,0.0,0.0551626591230551,0.0,0.1018387553041018,0.0113154172560113,707,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,58,71,79,21,240,14,103,0,0,6,2,1,0,0.0,0.0,0.0,0.0,0.4168241965973535,0.0009451795841209,0.2003780718336484,0.0,0.0,0.0018903591682419,0.0,0.0,0.0,0.0,0.0595463137996219,0.0,0.1228733459357277,0.0,0.1824196597353497,0.0151228733459357,1058,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,9,96,27,18,240,209,18,0,1,5,2,2,1,0.0,0.0,0.0,0.0,0.4833333333333333,0.0111111111111111,0.3166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.1111111111111111,0.0444444444444444,180,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,56,19,26,-30,240,164,17,0,1,4,2,2,1,0.0,0.0,0.0,0.0,0.4573170731707317,0.0121951219512195,0.375,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0762195121951219,0.0,0.0152439024390243,0.0,0.0365853658536585,0.024390243902439,328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,290,77,104,-186,240,0,82,0,0,5,2,1,0,0.0,0.0,0.0,0.0,0.7251135894258571,0.0,0.2275919041718298,0.0,0.0,0.000206526228831,0.0006195786864931,0.0,0.0,0.0,0.0159025196199917,0.0,0.0123915737298636,0.0,0.0140437835605121,0.0041305245766212,4842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,0,0,32,32,240,176,16,0,1,2,1,2,1,0.0,0.0,0.0,0.0,0.4979423868312757,0.0041152263374485,0.2674897119341564,0.0,0.0,0.0,0.0411522633744856,0.0,0.0,0.0,0.1234567901234567,0.0,0.0082304526748971,0.0,0.0288065843621399,0.0288065843621399,243,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,150,150,35,-115,240,12,79,0,0,3,2,2,0,0.0,0.0,0.0,0.0,0.4193548387096774,0.0,0.2983870967741935,0.0,0.0,0.0008064516129032,0.0008064516129032,0.0,0.0,0.0,0.0741935483870967,0.0,0.0677419354838709,0.0,0.1185483870967741,0.0201612903225806,1240,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,156,33,49,-107,240,14,34,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.5925480769230769,0.0024038461538461,0.2067307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129807692307692,0.0,0.0204326923076923,0.0,0.0540865384615384,0.0108173076923076,832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,142,37,44,-98,240,6,57,0,0,5,3,2,0,0.0,0.0,0.0,0.0,0.7739048516250588,0.0009420631182289,0.1182289213377296,0.0,0.0,0.0018841262364578,0.0,0.0,0.0,0.0,0.0494583137070183,0.0,0.0207253886010362,0.0,0.0268487988695242,0.0080075365049458,2123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,10,11,228,218,240,13,83,0,0,6,3,2,0,0.0,0.0,0.0,0.0,0.4978851963746223,0.0054380664652567,0.2453172205438066,0.0,0.0,0.0,0.0078549848942598,0.0,0.0,0.0,0.06404833836858,0.0,0.0598187311178247,0.0,0.0815709969788519,0.0380664652567975,1655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,4,34,13,9,240,70,24,0,1,8,2,1,1,0.0,0.0,0.0,0.0,0.1497975708502024,0.0,0.3360323886639676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226720647773279,0.0,0.0890688259109311,0.0,0.1740890688259109,0.0283400809716599,247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,129,48,35,-94,240,15,43,0,0,5,1,1,1,0.0,0.0,0.0,0.0,0.646273637374861,0.0,0.2046718576195773,0.0,0.0,0.0022246941045606,0.0011123470522803,0.0,0.0,0.0,0.050055617352614,0.0,0.0255839822024471,0.0,0.0422691879866518,0.0278086763070077,899,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,187,177,147,-40,240,0,50,0,0,6,1,1,0,0.0,0.0,0.0,0.0,0.6287204664007364,0.0003068425897514,0.2964099416999079,0.0,0.0,0.0003068425897514,0.0015342129487572,0.0,0.0,0.0,0.0490948143602332,0.0,0.0082847499232893,0.0,0.0110463332310524,0.0042957962565204,3259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,83,43,10,-73,240,0,27,0,0,6,1,1,0,0.0,0.0,0.0,0.0,0.6761006289308176,0.0,0.1761006289308176,0.0,0.0,0.0015723270440251,0.0,0.0,0.0,0.0,0.10062893081761,0.0,0.0110062893081761,0.0,0.0220125786163522,0.0125786163522012,636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,0,21,40,40,240,20,34,0,0,2,3,1,0,0.0,0.0,0.0,0.0,0.2327272727272727,0.0,0.2036363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654545454545454,0.0,0.1163636363636363,0.0,0.1527272727272727,0.029090909090909,275,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,151,171,97,-54,240,0,91,0,0,2,1,2,0,0.0,0.0,0.0,0.0,0.644007644007644,0.0002730002730002,0.2484302484302484,0.0,0.0,0.0008190008190008,0.0013650013650013,0.0,0.0,0.0,0.0264810264810264,0.0,0.0229320229320229,0.0005460005460005,0.0447720447720447,0.0103740103740103,3663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,32,23,90,58,240,4,47,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0.4508928571428571,0.0,0.2976190476190476,0.0,0.0,0.0014880952380952,0.0014880952380952,0.0,0.0,0.0,0.1324404761904762,0.0,0.0431547619047619,0.0,0.056547619047619,0.0163690476190476,672,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,78,0,0,-78,240,234,18,0,0,8,1,1,1,0.0,0.0,0.0,0.0,0.3046875,0.0,0.3125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0078125,0.0,0.140625,0.0,0.125,0.1015625,128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,97,118,286,189,240,0,61,0,0,6,2,1,0,0.0,0.0,0.0,0.0,0.6879194630872483,0.0005162622612287,0.2147651006711409,0.0,0.0,0.0002581311306143,0.000774393391843,0.0,0.0,0.0,0.036654620547238,0.0,0.0172947857511615,0.0,0.033040784718637,0.0087764584408879,3874,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,240,29,1,0,1,2,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,71,63,63,240,6,56,0,0,2,2,1,1,0.0,0.0,0.0,0.0,0.4818181818181818,0.0018181818181818,0.1690909090909091,0.0,0.0,0.0018181818181818,0.0,0.0,0.0,0.0,0.1381818181818181,0.0,0.0836363636363636,0.0,0.1018181818181818,0.0218181818181818,550,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,51,46,9,-42,240,14,34,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0.4762886597938144,0.0,0.2597938144329897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041237113402061,0.0,0.0206185567010309,0.0,0.0288659793814433,0.0103092783505154,485,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,21,0,0,240,230,4,0,0,4,1,1,1,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,0,35,35,240,52,17,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0.2181818181818181,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509090909090909,0.0,0.0181818181818181,0.0,0.0727272727272727,0.0303030303030303,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,3,20,29,26,240,189,16,0,1,3,1,2,1,0.0,0.0,0.0,0.0,0.5703703703703704,0.0,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962962962962963,0.0,0.0518518518518518,0.0,0.0814814814814814,0.0222222222222222,135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,3,32,271,268,240,72,30,0,0,7,1,1,1,0.0,0.0,0.0,0.0,0.7574525745257452,0.0,0.089430894308943,0.0,0.0,0.002710027100271,0.0,0.0,0.0,0.0,0.073170731707317,0.0,0.0230352303523035,0.0,0.0501355013550135,0.0040650406504065,738,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,133,34,19,-114,240,8,47,0,0,8,1,2,0,0.0,0.0,0.0,0.0,0.453125,0.0078125,0.3537946428571428,0.0,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0870535714285714,0.0,0.0279017857142857,0.0,0.0546875,0.0111607142857142,896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,50,321,1436,1386,240,0,57,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0.8263658642064293,0.0002883090673201,0.153452501081159,0.0,0.0,7.207726683004181e-05,0.0,0.0,0.0,0.0,0.0072077266830041,0.0,0.0040363269424823,0.0,0.0064148767478737,0.0021623180049012,13874,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,183,40,61,-122,240,0,53,0,0,3,3,2,0,0.0,0.0,0.0,0.0,0.7297297297297297,0.002079002079002,0.1094941094941095,0.0,0.0,0.0006930006930006,0.0,0.0,0.0,0.0,0.0831600831600831,0.0,0.0221760221760221,0.0,0.0381150381150381,0.0145530145530145,1443,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,75,31,0,48,17,240,12,16,0,0,9,2,1,0,0.0,0.0,0.0,0.0,0.6774891774891775,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.0021645021645021,0.0,0.0108225108225108,0.0151515151515151,462,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,0,21,21,21,240,14,21,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.1294964028776978,0.0,0.3093525179856115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0287769784172661,0.0,0.1366906474820144,0.0359712230215827,139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,11,0,0,-11,240,236,4,0,1,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.4545454545454545,0.0909090909090909,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,20,69,69,240,16,38,0,0,8,1,2,0,0.0,0.0,0.0,0.0,0.60075329566855,0.0,0.128060263653484,0.0,0.0,0.0018832391713747,0.0,0.0,0.0,0.0,0.1393596986817326,0.0,0.0583804143126177,0.0,0.0602636534839924,0.0112994350282485,531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,83,67,119,36,240,14,46,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.3330029732408325,0.0009910802775024,0.3577799801783944,0.0,0.0,0.0009910802775024,0.0039643211100099,0.0,0.0,0.0,0.1129831516352824,0.0,0.0198216055500495,0.0,0.1199207135777998,0.0505450941526263,1009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,9,20,34,25,240,13,20,0,0,3,2,1,0,0.0,0.0,0.0,0.0,0.7028423772609819,0.0,0.0956072351421188,0.0,0.0,0.0025839793281653,0.0,0.0,0.0,0.0,0.1731266149870801,0.0,0.0051679586563307,0.0,0.0155038759689922,0.0051679586563307,387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,264,29,10,-254,240,1,51,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.56153050672182,0.0010341261633919,0.2564632885211996,0.0,0.0,0.0020682523267838,0.0,0.0,0.0,0.0,0.0734229576008273,0.0,0.0392967942088934,0.0020682523267838,0.0537745604963805,0.0103412616339193,967,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,0,0,5,5,240,4,19,0,0,5,2,2,0,0.0,0.0,0.0,0.0,0.3830845771144278,0.0,0.2288557213930348,0.0,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.3283582089552239,0.0,0.0099502487562189,0.0,0.0348258706467661,0.0099502487562189,201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,40,16,16,240,196,15,0,1,0,2,1,1,0.0,0.0,0.0,0.0,0.3853211009174312,0.0091743119266055,0.2660550458715596,0.0,0.0,0.018348623853211,0.0,0.0,0.0,0.0,0.1192660550458715,0.0,0.055045871559633,0.0,0.0825688073394495,0.0642201834862385,109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,29,30,28,-1,240,3,49,0,0,2,2,1,1,0.0,0.0,0.0,0.0,0.2544031311154598,0.0058708414872798,0.2974559686888454,0.0,0.0,0.0019569471624266,0.0,0.0,0.0,0.0,0.1272015655577299,0.0,0.0880626223091976,0.0,0.1956947162426614,0.0293542074363992,511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,30,55,55,240,104,20,0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.618421052631579,0.0,0.2171052631578947,0.0,0.0,0.006578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0592105263157894,0.0,0.0657894736842105,0.0328947368421052,152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
